ID_x,DELIVERY_DATE,DELIVERY_TIME,DELIVERY_MODE,DELIVERY_STATUS,INVOICE_AMOUNT,TAXES,CATERING_COST,SHOW_PRICE,DISCOUNT,GUEST_COUNT,PER_PERSON_RATE,LIVE_STALL_CHARGE,SETUP_CHARGE,EVENT_FACILITY_FEE,SERVER_CHARGE,GRATUITY,CATERING_STATUS,CATERING_LOCATION,ID_y,CATERING_ID,CATERING_DET_ID,ITEM_DESC,SPICE_LEVEL,QUANTITY,PRICE_x,DAIRY,GLUTEN,NUTS,VEGAN,COMMENTS,LNL_LOCATION,CREATED_DTTM,CREATED_BY_ID,UPDATED_DTTM,UPDATED_BY_ID,PRODUCT_ID,CATEGORY_NAME,CATEGORY_ID,PRODUCT_NAME,UNIT,PRICE_y,IS_DAIRY_FREE,IS_GLUTEN_FREE,IS_NUT_FREE,IS_VEGAN,EXCLUDE_ITEM
1290,10/29/2022,14:30:00,30,\N,0.0,0.0,0.0,9,0.0,1,0.0,0.0,0.0,\N,0,0,CANCELLED,durham,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,11/4/2022,18:00:00,30,\N,231.0,0.0,231.0,9,0.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,33349.0,1291.0,0.0,SAMOSA,MEDIUM,30,60.0,-1.0,-1.0,-1.0,-1.0,,\N,11/4/2022 16:04,0,\N,\N,,,,,,,,,,,
1291,11/4/2022,18:00:00,30,\N,231.0,0.0,231.0,9,0.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,33350.0,1291.0,0.0,PANEER TIKKA MASALA,MEDIUM,2-Jan,65.0,-1.0,-1.0,-1.0,-1.0,,\N,11/4/2022 16:04,0,\N,\N,,,,,,,,,,,
1291,11/4/2022,18:00:00,30,\N,231.0,0.0,231.0,9,0.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,33351.0,1291.0,0.0,MALAI KOFTA,MEDIUM,2-Jan,70.0,-1.0,-1.0,-1.0,-1.0,,\N,11/4/2022 16:04,0,\N,\N,,,,,,,,,,,
1291,11/4/2022,18:00:00,30,\N,231.0,0.0,231.0,9,0.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,33352.0,1291.0,0.0,GARLIC NAAN,NONE,12,36.0,-1.0,-1.0,1.0,-1.0,Cut into 4 Pieces,\N,11/4/2022 16:04,0,\N,\N,,,,,,,,,,,
1291,11/4/2022,18:00:00,30,\N,231.0,0.0,231.0,9,0.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,33353.0,1291.0,0.0,MINT CHUTNEY,NONE,16 oz,0.0,-1.0,-1.0,-1.0,-1.0,,\N,11/4/2022 16:04,0,\N,\N,,,,,,,,,,,
1291,11/4/2022,18:00:00,30,\N,231.0,0.0,231.0,9,0.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,33354.0,1291.0,0.0,TAMARIND CHUTNEY,NONE,16 Oz,0.0,-1.0,-1.0,-1.0,-1.0,,\N,11/4/2022 16:04,0,\N,\N,,,,,,,,,,,
1291,11/4/2022,18:00:00,30,\N,231.0,0.0,231.0,9,0.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,33355.0,1291.0,0.0,BASMATI RICE - COMPLIMENTARY,NONE,2-Jan,0.0,1.0,1.0,1.0,1.0,,\N,11/4/2022 16:04,0,\N,\N,,,,,,,,,,,
1292,11/5/2022,17:30:00,30,\N,500.0,22.5,322.5,9,200.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,durham,33356.0,1292.0,0.0,PANEER TIKKA MASALA,MED TO LOW,1,130.0,-1.0,-1.0,-1.0,-1.0,,\N,11/1/2022 14:52,0,\N,\N,,,,,,,,,,,
1292,11/5/2022,17:30:00,30,\N,500.0,22.5,322.5,9,200.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,durham,33357.0,1292.0,0.0,CHANNA MASALA,MED TO LOW,1,100.0,1.0,1.0,1.0,1.0,,\N,11/1/2022 14:52,0,\N,\N,,,,,,,,,,,
1292,11/5/2022,17:30:00,30,\N,500.0,22.5,322.5,9,200.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,durham,33358.0,1292.0,0.0,VEG DUM BRIYANI,MED TO LOW,1,120.0,-1.0,-1.0,-1.0,-1.0,,\N,11/1/2022 14:52,0,\N,\N,,,,,,,,,,,
1292,11/5/2022,17:30:00,30,\N,500.0,22.5,322.5,9,200.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,durham,33359.0,1292.0,0.0,GARLIC NAAN,NONE,50,150.0,-1.0,-1.0,1.0,-1.0,Cut into 4 pieces,\N,11/1/2022 14:52,0,\N,\N,,,,,,,,,,,
1292,11/5/2022,17:30:00,30,\N,500.0,22.5,322.5,9,200.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,durham,33360.0,1292.0,0.0,RAITHA,NONE,32 Oz,0.0,-1.0,-1.0,-1.0,-1.0,,\N,11/1/2022 14:52,0,\N,\N,,,,,,,,,,,
1293,11/12/2022,11:30:00,30,\N,620.0,0.0,600.0,9,20.0,75,0.0,0.0,0.0,\N,0,0,CANCELLED,raleigh,33361.0,1293.0,0.0,GOBI PEPPER FRY,MEDIUM,1,120.0,-1.0,-1.0,1.0,-1.0,,\N,11/7/2022 15:16,0,\N,\N,,,,,,,,,,,
1293,11/12/2022,11:30:00,30,\N,620.0,0.0,600.0,9,20.0,75,0.0,0.0,0.0,\N,0,0,CANCELLED,raleigh,33362.0,1293.0,0.0,MALAI KOFTA,MEDIUM,1,140.0,-1.0,-1.0,-1.0,-1.0,,\N,11/7/2022 15:16,0,\N,\N,,,,,,,,,,,
1293,11/12/2022,11:30:00,30,\N,620.0,0.0,600.0,9,20.0,75,0.0,0.0,0.0,\N,0,0,CANCELLED,raleigh,33363.0,1293.0,0.0,HYDERABAD VEG DUM BRIYANI,MEDIUM,1,120.0,-1.0,1.0,1.0,-1.0,Customer asked for Fresh Vegs,\N,11/7/2022 15:16,0,\N,\N,,,,,,,,,,,
1293,11/12/2022,11:30:00,30,\N,620.0,0.0,600.0,9,20.0,75,0.0,0.0,0.0,\N,0,0,CANCELLED,raleigh,33365.0,1293.0,0.0,VEG KOTHU PAROTA,MEDIUM,1,120.0,-1.0,-1.0,-1.0,-1.0,,\N,11/7/2022 15:16,0,\N,\N,,,,,,,,,,,
1293,11/12/2022,11:30:00,30,\N,620.0,0.0,600.0,9,20.0,75,0.0,0.0,0.0,\N,0,0,CANCELLED,raleigh,33366.0,1293.0,0.0,RAITHA,MEDIUM,2-Jan,0.0,-1.0,-1.0,-1.0,-1.0,Tamil Nadu Style - Long onions little sour,\N,11/7/2022 15:16,0,\N,\N,,,,,,,,,,,
1293,11/12/2022,11:30:00,30,\N,620.0,0.0,600.0,9,20.0,75,0.0,0.0,0.0,\N,0,0,CANCELLED,raleigh,33458.0,1293.0,0.0,KADAI PANEER,MEDIUM,1,120.0,0.0,0.0,0.0,0.0,Fresh Vegs,\N,11/7/2022 15:16,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33540.0,1294.0,0.0,CHILLI CHICKEN,MEDIUM,7,1050.0,1.0,-1.0,1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33541.0,1294.0,0.0,SAMOSA,MEDIUM,500,1000.0,-1.0,-1.0,-1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33543.0,1294.0,0.0,MURG MALAI KEBAB,MEDIUM,7,1120.0,-1.0,-1.0,-1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33545.0,1294.0,0.0,CHICKEN DHANIWAL,MEDIUM,7,980.0,-1.0,-1.0,-1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33546.0,1294.0,0.0,PANEER TIKKA MASALA,MEDIUM,7,910.0,-1.0,-1.0,-1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33547.0,1294.0,0.0,MALABAR FISH CURRY,MEDIUM,7,1400.0,-1.0,-1.0,-1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33548.0,1294.0,0.0,DAL MAKHANI,MEDIUM,7,840.0,-1.0,1.0,1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33549.0,1294.0,0.0,BHINDI MASALA,MEDIUM,7,840.0,-1.0,1.0,1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33550.0,1294.0,0.0,JEERA PULAO RICE,MEDIUM,9,900.0,-1.0,1.0,-1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33551.0,1294.0,0.0,POMERGRANATE RAITHA,MEDIUM,2.5,0.0,-1.0,-1.0,-1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33552.0,1294.0,0.0,GARLIC NAAN,NONE,150,450.0,-1.0,-1.0,1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33553.0,1294.0,0.0,BUTTER NAAN,NONE,150,450.0,-1.0,-1.0,1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33554.0,1294.0,0.0,RICE KHEER,NONE,6,600.0,-1.0,-1.0,-1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33557.0,1294.0,0.0,SALAD,NONE,6,360.0,-1.0,-1.0,-1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33558.0,1294.0,0.0,GULAB JAMUN,NONE,500,500.0,-1.0,-1.0,1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33559.0,1294.0,0.0,TANDOORI VEGETABLES,MEDIUM,8,1120.0,-1.0,-1.0,-1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33560.0,1294.0,0.0,Kulfi - Malai,NONE,500,1500.0,-1.0,-1.0,-1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,142.0,CUSTOM DESSERTS,1.0,Kulfi - Malai,20.0,3.0,0,0,0,0,1
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33561.0,1294.0,0.0,CHOCOLATE FONDUE,NONE,7,1050.0,-1.0,-1.0,-1.0,-1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1294,1/14/2023,13:00:00,32,\N,29750.0,0.0,30000.0,9,0.0,350,85.0,0.0,250.0,\N,0,0,CANCELLED,undecided,33562.0,1294.0,0.0,CHANNA MASALA,MEDIUM,7,840.0,1.0,1.0,1.0,1.0,,\N,11/11/2022 0:37,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33563.0,1295.0,0.0,PAAV BHAJI,MEDIUM,400,1000.0,-1.0,-1.0,-1.0,-1.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33564.0,1295.0,0.0,SAMOSA CHOLE CHAAT,MEDIUM,400,3200.0,-1.0,-1.0,-1.0,-1.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33565.0,1295.0,0.0,PAPDI CHAAT,MEDIUM,400,3200.0,-1.0,-1.0,-1.0,-1.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33568.0,1295.0,0.0,HUMMUS,MEDIUM,3,360.0,-1.0,-1.0,-1.0,-1.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33571.0,1295.0,0.0,VEG DUM BRIYANI,MEDIUM,4,480.0,-1.0,-1.0,-1.0,-1.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33572.0,1295.0,0.0,BONELESS CHICKEN BRIYANI,MEDIUM,4,640.0,-1.0,1.0,1.0,-1.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33573.0,1295.0,0.0,LIVE STATION - JALEBI,NONE,400,2800.0,-1.0,-1.0,-1.0,-1.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33574.0,1295.0,0.0,RASAMALAI,NONE,350,700.0,-1.0,-1.0,-1.0,-1.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33575.0,1295.0,0.0,GULAB JAMUN,NONE,350,350.0,-1.0,-1.0,1.0,-1.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33576.0,1295.0,0.0,ASSORTED FRUIT SALAD,NONE,5,750.0,1.0,1.0,1.0,1.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33577.0,1295.0,0.0,RAITHA,NONE,2.5,0.0,-1.0,-1.0,-1.0,-1.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33584.0,1295.0,0.0,VEGETABLE CUTLET,MEDIUM,400,800.0,-1.0,-1.0,-1.0,-1.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33655.0,1295.0,0.0,GOBI MANCHURIAN - LIVE,MEDIUM,5,600.0,0.0,0.0,0.0,0.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33656.0,1295.0,0.0,VEG HAKKA NOODLES - LIVE,MEDIUM,5,600.0,0.0,0.0,0.0,0.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33657.0,1295.0,0.0,PANEER TIKKA - LIVE,MEDIUM,5,700.0,0.0,0.0,0.0,0.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33658.0,1295.0,0.0,CHICKEN TIKKA - LIVE,MEDIUM,5,800.0,0.0,0.0,0.0,0.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1295,1/13/2023,13:00:00,32,\N,30000.0,0.0,30100.0,9,0.0,500,60.0,0.0,100.0,\N,0,0,CANCELLED,undecided,33659.0,1295.0,0.0,PAANI POORI - LIVE,MEDIUM,400,2000.0,0.0,0.0,0.0,0.0,,\N,11/15/2022 3:58,0,\N,\N,,,,,,,,,,,
1296,12/18/2022,16:15:00,32,\N,1100.0,0.0,1250.0,9,0.0,80,0.0,0.0,150.0,\N,0,0,CONFIRMED,durham,33907.0,1296.0,0.0,GOBI MANCHURIAN,MED,1 tr,120.0,1.0,-1.0,1.0,1.0,,\N,12/19/2022 23:25,durham,\N,\N,,,,,,,,,,,
1296,12/18/2022,16:15:00,32,\N,1100.0,0.0,1250.0,9,0.0,80,0.0,0.0,150.0,\N,0,0,CONFIRMED,durham,33908.0,1296.0,0.0,KNOCKOUT CHICKEN,MED,1 tr,150.0,-1.0,1.0,1.0,-1.0,,\N,12/19/2022 23:25,durham,\N,\N,,,,,,,,,,,
1296,12/18/2022,16:15:00,32,\N,1100.0,0.0,1250.0,9,0.0,80,0.0,0.0,150.0,\N,0,0,CONFIRMED,durham,33909.0,1296.0,0.0,HYDERABAD CHICKEN DUM BRIYANI,MED,2 tr,280.0,-1.0,1.0,1.0,-1.0,,\N,12/19/2022 23:25,durham,\N,\N,,,,,,,,,,,
1296,12/18/2022,16:15:00,32,\N,1100.0,0.0,1250.0,9,0.0,80,0.0,0.0,150.0,\N,0,0,CONFIRMED,durham,33910.0,1296.0,0.0,MUTTER PANNER,MED,1 tr,130.0,-1.0,1.0,1.0,-1.0,,\N,12/19/2022 23:25,durham,\N,\N,,,,,,,,,,,
1296,12/18/2022,16:15:00,32,\N,1100.0,0.0,1250.0,9,0.0,80,0.0,0.0,150.0,\N,0,0,CONFIRMED,durham,33911.0,1296.0,0.0,BUTTER CHICKEN,MED,1 tr,140.0,-1.0,1.0,1.0,-1.0,,\N,12/19/2022 23:25,durham,\N,\N,,,,,,,,,,,
1296,12/18/2022,16:15:00,32,\N,1100.0,0.0,1250.0,9,0.0,80,0.0,0.0,150.0,\N,0,0,CONFIRMED,durham,33912.0,1296.0,0.0,BUTTER NAAN,,35 no,105.0,-1.0,-1.0,1.0,-1.0,,\N,12/19/2022 23:25,durham,\N,\N,,,,,,,,,,,
1296,12/18/2022,16:15:00,32,\N,1100.0,0.0,1250.0,9,0.0,80,0.0,0.0,150.0,\N,0,0,CONFIRMED,durham,33913.0,1296.0,0.0,GULAB JAMUN,,160,160.0,-1.0,-1.0,1.0,-1.0,,\N,12/19/2022 23:25,durham,\N,\N,,,,,,,,,,,
1296,12/18/2022,16:15:00,32,\N,1100.0,0.0,1250.0,9,0.0,80,0.0,0.0,150.0,\N,0,0,CONFIRMED,durham,33916.0,1296.0,0.0,SALAD,,1/4 tr,15.0,1.0,1.0,1.0,1.0,,\N,12/19/2022 23:25,durham,\N,\N,,,,,,,,,,,
1296,12/18/2022,16:15:00,32,\N,1100.0,0.0,1250.0,9,0.0,80,0.0,0.0,150.0,\N,0,0,CONFIRMED,durham,34326.0,1296.0,0.0,BASMATI RICE,,1 tr,0.0,1.0,1.0,1.0,1.0,,\N,12/19/2022 23:25,durham,\N,\N,,,,,,,,,,,
1296,12/18/2022,16:15:00,32,\N,1100.0,0.0,1250.0,9,0.0,80,0.0,0.0,150.0,\N,0,0,CONFIRMED,durham,34327.0,1296.0,0.0,SALNA,,1/2 tr,0.0,-1.0,-1.0,-1.0,-1.0,,\N,12/19/2022 23:25,durham,\N,\N,,,,,,,,,,,
1297,11/4/2022,18:00:00,30,\N,390.0,0.0,390.0,9,0.0,30,0.0,0.0,0.0,\N,0,0,CANCELLED,raleigh,33369.0,1297.0,0.0,GOBI MANCHURIAN,MEDIUM,4-Mar,90.0,1.0,-1.0,1.0,1.0,,\N,11/3/2022 4:42,0,\N,\N,,,,,,,,,,,
1297,11/4/2022,18:00:00,30,\N,390.0,0.0,390.0,9,0.0,30,0.0,0.0,0.0,\N,0,0,CANCELLED,raleigh,33371.0,1297.0,0.0,DAL TADKA,MEDIUM,4-Mar,82.5,-1.0,1.0,1.0,-1.0,,\N,11/3/2022 4:42,0,\N,\N,,,,,,,,,,,
1297,11/4/2022,18:00:00,30,\N,390.0,0.0,390.0,9,0.0,30,0.0,0.0,0.0,\N,0,0,CANCELLED,raleigh,33372.0,1297.0,0.0,JEERA RICE,MEDIUM,4-Mar,45.0,-1.0,-1.0,-1.0,-1.0,,\N,11/3/2022 4:42,0,\N,\N,,,,,,,,,,,
1297,11/4/2022,18:00:00,30,\N,390.0,0.0,390.0,9,0.0,30,0.0,0.0,0.0,\N,0,0,CANCELLED,raleigh,33373.0,1297.0,0.0,GARLIC NAAN,NONE,25,75.0,-1.0,-1.0,1.0,-1.0,cut each into 4,\N,11/3/2022 4:42,0,\N,\N,,,,,,,,,,,
1297,11/4/2022,18:00:00,30,\N,390.0,0.0,390.0,9,0.0,30,0.0,0.0,0.0,\N,0,0,CANCELLED,raleigh,33374.0,1297.0,0.0,MUTTER PANNER,MEDIUM,4-Mar,97.5,-1.0,-1.0,-1.0,-1.0,,\N,11/3/2022 4:42,0,\N,\N,,,,,,,,,,,
1298,11/5/2022,17:30:00,30,\N,540.0,0.0,540.0,9,0.0,200,0.0,0.0,0.0,\N,0,0,CONFIRMED,raleigh,33375.0,1298.0,0.0,KNOCKOUT CHICKEN,MEDIUM,2,300.0,-1.0,-1.0,-1.0,-1.0,,\N,11/3/2022 4:46,0,\N,\N,,,,,,,,,,,
1298,11/5/2022,17:30:00,30,\N,540.0,0.0,540.0,9,0.0,200,0.0,0.0,0.0,\N,0,0,CONFIRMED,raleigh,33376.0,1298.0,0.0,MALAI KOFTA,MEDIUM,2,240.0,-1.0,-1.0,-1.0,-1.0,,\N,11/3/2022 4:46,0,\N,\N,,,,,,,,,,,
1299,11/5/2022,11:00:00,31,\N,445.0,0.0,345.0,9,150.0,50,0.0,0.0,50.0,\N,0,0,CONFIRMED,durham,33377.0,1299.0,0.0,KASHMIRI SAFFRON PULAO,MILD,1 tray,120.0,-1.0,-1.0,-1.0,-1.0,,\N,11/3/2022 15:26,0,\N,\N,,,,,,,,,,,
1299,11/5/2022,11:00:00,31,\N,445.0,0.0,345.0,9,150.0,50,0.0,0.0,50.0,\N,0,0,CONFIRMED,durham,33378.0,1299.0,0.0,KARAIKUDI CHICKEN KORMA,MILD,1 tray,140.0,-1.0,-1.0,-1.0,-1.0,,\N,11/3/2022 15:26,0,\N,\N,,,,,,,,,,,
1299,11/5/2022,11:00:00,31,\N,445.0,0.0,345.0,9,150.0,50,0.0,0.0,50.0,\N,0,0,CONFIRMED,durham,33379.0,1299.0,0.0,KADAI VEGETABLES,MILD,1/2 tray,65.0,-1.0,-1.0,-1.0,-1.0,,\N,11/3/2022 15:26,0,\N,\N,,,,,,,,,,,
1299,11/5/2022,11:00:00,31,\N,445.0,0.0,345.0,9,150.0,50,0.0,0.0,50.0,\N,0,0,CONFIRMED,durham,33380.0,1299.0,0.0,DOUBLE KA MEETHA,,1 tray,120.0,-1.0,-1.0,-1.0,-1.0,,\N,11/3/2022 15:26,0,\N,\N,,,,,,,,,,,
1299,11/5/2022,11:00:00,31,\N,445.0,0.0,345.0,9,150.0,50,0.0,0.0,50.0,\N,0,0,CONFIRMED,durham,33382.0,1299.0,0.0,BASMATI RICE - COMPLIMENTARY,,1/2 tray,0.0,1.0,1.0,1.0,1.0,,\N,11/3/2022 15:26,0,\N,\N,,,,,,,,,,,
1300,11/3/2022,17:00:00,30,\N,325.0,22.5,322.5,9,25.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,durham,33383.0,1300.0,0.0,CHILLI CHICKEN,MED,1/4 tr,37.5,1.0,-1.0,1.0,-1.0,,\N,11/3/2022 21:06,0,\N,\N,,,,,,,,,,,
1300,11/3/2022,17:00:00,30,\N,325.0,22.5,322.5,9,25.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,durham,33384.0,1300.0,0.0,CHICKEN 65,MED,1/4 tr,35.0,-1.0,-1.0,1.0,-1.0,,\N,11/3/2022 21:06,0,\N,\N,,,,,,,,,,,
1300,11/3/2022,17:00:00,30,\N,325.0,22.5,322.5,9,25.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,durham,33385.0,1300.0,0.0,BUTTER CHICKEN,MED,1/2 tr,70.0,-1.0,1.0,1.0,-1.0,,\N,11/3/2022 21:06,0,\N,\N,,,,,,,,,,,
1300,11/3/2022,17:00:00,30,\N,325.0,22.5,322.5,9,25.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,durham,33386.0,1300.0,0.0,SAMOSA,MED,15,30.0,-1.0,-1.0,-1.0,-1.0,,\N,11/3/2022 21:06,0,\N,\N,,,,,,,,,,,
1300,11/3/2022,17:00:00,30,\N,325.0,22.5,322.5,9,25.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,durham,33387.0,1300.0,0.0,PAROTA,,20,30.0,-1.0,-1.0,-1.0,-1.0,,\N,11/3/2022 21:06,0,\N,\N,,,,,,,,,,,
