ID,CATERING_ID,CATERING_DET_ID,ITEM_DESC,SPICE_LEVEL,QUANTITY,PRICE,DAIRY,GLUTEN,NUTS,VEGAN,COMMENTS,LNL_LOCATION,CREATED_DTTM,CREATED_BY_ID,UPDATED_DTTM,UPDATED_BY_ID
35475,1562,0,GARLIC NAAN,MED,35,105,-1,-1,1,-1,,\N,2/26/2023 16:15,durham,\N,\N
35476,1562,0,GOAT CHUKKA,MED,2,600,1,1,1,-1,,\N,2/26/2023 16:15,durham,\N,\N
35478,1563,0,GOBI PEPPER FRY,MILD,4-Mar,90,-1,-1,1,-1,,\N,2/17/2023 22:57,admin,\N,\N
35479,1563,0,MALAI KOFTA,MILD,4-Mar,90,-1,-1,-1,-1,,\N,2/17/2023 22:57,admin,\N,\N
35480,1563,0,MANGO LIME PANEER,MILD,4-Mar,97.5,-1,1,1,-1,,\N,2/17/2023 22:57,admin,\N,\N
35481,1563,0,PINEAPPLE KESARI,NONE,4-Mar,90,-1,-1,-1,-1,,\N,2/17/2023 22:57,admin,\N,\N
35482,1563,0,KASHMIRI SAFFRON PULAO,MILD,1,120,-1,1,-1,-1,,\N,2/17/2023 22:57,admin,\N,\N
35483,1563,0,RAITHA,NONE,2-Jan,0,-1,1,1,-1,,\N,2/17/2023 22:57,admin,\N,\N
35484,1563,0,VEG HAKKA NOODLES,MILD,2-Jan,60,-1,-1,1,-1,,\N,2/17/2023 22:57,admin,\N,\N
35485,1561,0,MIXED GRILL PLATER,MED,2,560,-1,-1,-1,-1,Tandoori Mixed Grill - 5 to 7 PM,\N,3/13/2023 22:32,durham,\N,\N
35486,1561,0,TAWA VEGETABLES,MED,1.5,180,-1,-1,-1,-1,,\N,3/13/2023 22:32,durham,\N,\N
35487,1561,0,PAAN KULFI - MINI SIZE,NONE,130,260,-1,-1,-1,-1,,\N,3/13/2023 22:32,durham,\N,\N
35489,1562,0,DAL MAKHANI,MED,1,120,-1,1,1,-1,,\N,2/26/2023 16:15,durham,\N,\N
35490,1562,0,JEERA RICE,MED,2,120,-1,1,-1,-1,,\N,2/26/2023 16:15,durham,\N,\N
35491,1562,0,BHINDI FRY,MED,1.5,210,1,1,-1,1,,\N,2/26/2023 16:15,durham,\N,\N
35492,1562,0,MANGO LIME PANEER,MED,1,140,-1,1,1,-1,,\N,2/26/2023 16:15,durham,\N,\N
35493,1564,0,DAL TADKA,MED,1/2 tr,55,0,1,1,0,,\N,2/18/2023 18:42,durham,\N,\N
35494,1564,0,KADAI PANEER,MED,1/2 tr,65,0,1,1,0,,\N,2/18/2023 18:42,durham,\N,\N
35495,1566,0,GOBI 65,MED,1/2 tr,60,0,0,1,0,,\N,2/18/2023 18:53,durham,\N,\N
35496,1566,0,HYDERABAD VEG DUM BRIYANI,MED,1/2 tr,60,0,1,1,0,,\N,2/18/2023 18:53,durham,\N,\N
35497,1566,0,BUTTER NAAN,NA,15,45,0,0,1,0,,\N,2/18/2023 18:53,durham,\N,\N
35498,1566,0,PANEER TIKKA MASALA,MED,1/2 tr,65,0,1,1,0,,\N,2/18/2023 18:53,durham,\N,\N
35499,1566,0,CHICKEN TIKKA MASALA,MED,1/2 tr,70,0,1,1,0,,\N,2/18/2023 18:53,durham,\N,\N
35500,1567,0,KNOCKOUT CHICKEN,HOT,2-Jan,75,-1,-1,-1,-1,,\N,2/19/2023 2:22,chapelhill,\N,\N
35501,1567,0,GARLIC NAAN,NA,4,12,-1,-1,-1,-1,,\N,2/19/2023 2:22,chapelhill,\N,\N
35502,1568,0,SAMOSA,MED,35,70,0,0,1,0,,\N,2/20/2023 1:22,Raleigh,\N,\N
35503,1568,0,CHAPPATI,MED,60,60,1,0,1,1,,\N,2/20/2023 1:22,Raleigh,\N,\N
35504,1568,0,MALAI KOFTA,MED,1/2 tray,60,0,0,0,0,,\N,2/20/2023 1:22,Raleigh,\N,\N
35505,1568,0,HYDERABAD VEG DUM BRIYANI,MED,1 tray,120,0,1,1,0,,\N,2/20/2023 1:22,Raleigh,\N,\N
35506,1568,0,GOBI MANCHURIAN,MED,3/4 tray,90,1,0,1,1,,\N,2/20/2023 1:22,Raleigh,\N,\N
35507,1555,0,GOBI MANCHURIAN,MED,1,120,1,-1,1,1,,\N,2/23/2023 18:13,0,\N,\N
35508,1555,0,CHAPPATI,NA,150,75,1,-1,1,1,,\N,2/23/2023 18:13,0,\N,\N
35509,1555,0,CARROT HALWA,NONE,2-Jan,60,-1,1,-1,-1,,\N,2/23/2023 18:13,0,\N,\N
35510,1562,0,CARROT HALWA,NONE,1,120,-1,1,-1,-1,,\N,2/26/2023 16:15,durham,\N,\N
35511,1562,0,RAITHA,NONE,12,0,-1,1,1,-1,,\N,2/26/2023 16:15,durham,\N,\N
35512,1569,0,HYDERABAD CHICKEN DUM BRIYANI,MILD,1,140,-1,1,1,-1,,\N,2/20/2023 18:03,durham,\N,\N
35513,1569,0,BUTTER CHICKEN,MILD,2-Jan,70,-1,1,1,-1,,\N,2/20/2023 18:03,durham,\N,\N
35514,1569,0,RAITHA,MILD,4-Jan,0,-1,1,1,-1,,\N,2/20/2023 18:03,durham,\N,\N
35515,1569,0,KNOCKOUT CHICKEN,MILD,2-Jan,75,-1,-1,1,-1,,\N,2/20/2023 18:03,durham,\N,\N
35516,1569,0,PANEER TIKKA MASALA,MILD,2-Jan,65,-1,1,1,-1,,\N,2/20/2023 18:03,durham,\N,\N
35517,1569,0,JEERA RICE,MILD,1,60,-1,1,-1,-1,,\N,2/20/2023 18:03,durham,\N,\N
35518,1569,0,GOBI PEPPER FRY,MILD,2-Jan,60,-1,-1,1,-1,,\N,2/20/2023 18:03,durham,\N,\N
35519,1569,0,CHILLI PANEER,MILD,2-Jan,65,-1,-1,1,-1,,\N,2/20/2023 18:03,durham,\N,\N
35520,1569,0,PLAIN NAAN,NONE,10,25,-1,-1,1,-1,,\N,2/20/2023 18:03,durham,\N,\N
35521,1569,0,GARLIC NAAN,NONE,10,30,-1,-1,1,-1,,\N,2/20/2023 18:03,durham,\N,\N
35522,1570,0,BISIBELEBATH,MED,3/4 tr,90,-1,1,-1,-1,,\N,2/23/2023 16:04,0,\N,\N
35523,1570,0,GOBI PEPPER FRY,MED,3/4 tr,90,-1,-1,1,-1,,\N,2/23/2023 16:04,0,\N,\N
35524,1570,0,PANEER CHUKKA,MED,3/4 tr,97.5,-1,1,-1,-1,,\N,2/23/2023 16:04,0,\N,\N
35525,1570,0,SHAAM SAVERA,MED,3/4 tr,90,-1,1,1,-1,,\N,2/23/2023 16:04,0,\N,\N
35526,1570,0,PANEER BUTTER MASALA,MED,3/4 tr,97.5,-1,1,1,-1,,\N,2/23/2023 16:04,0,\N,\N
35527,1570,0,AMBUR VEG BRIYANI,MED,1.5 tr,180,-1,1,1,-1,,\N,2/23/2023 16:04,0,\N,\N
35528,1570,0,RAITHA,NA,1/4 tr,0,-1,1,1,-1,,\N,2/23/2023 16:04,0,\N,\N
35529,1571,0,SAMOSA,MED,30,60,-1,-1,1,-1,,\N,2/23/2023 22:30,durham,\N,\N
35530,1571,0,GOBI PEPPER FRY,MED,1/2 tr,60,-1,-1,1,-1,,\N,2/23/2023 22:30,durham,\N,\N
35531,1571,0,SPINACH PAKODA,MED,1/2 tr,60,1,1,1,1,,\N,2/23/2023 22:30,durham,\N,\N
35533,1571,0,DAL MAKHANI,MED,1/2 tr,60,-1,1,1,-1,,\N,2/23/2023 22:30,durham,\N,\N
35534,1571,0,BUTTER NAAN,NA,20,60,-1,-1,1,-1,,\N,2/23/2023 22:30,durham,\N,\N
35536,1571,0,JEERA RICE,MED,3/4 tr,45,-1,1,-1,-1,,\N,2/23/2023 22:30,durham,\N,\N
35542,1572,0,PEANUT CHUTNEY,MED,3/4 tr,45,1,1,-1,1,,\N,4/6/2023 18:20,durham,\N,\N
35544,1572,0,COFFEE,NA,100,200,-1,1,1,-1,,\N,4/6/2023 18:20,durham,\N,\N
35545,1572,0,MASALA CHAI,NA,100,200,-1,1,1,-1,,\N,4/6/2023 18:20,durham,\N,\N
35546,1572,0,BADAM MILK,MED,75,150,-1,1,-1,-1,cold,\N,4/6/2023 18:20,durham,\N,\N
35547,1572,0,MINT MOJITO,NA,100 cups,200,-1,-1,-1,-1,,\N,4/6/2023 18:20,durham,\N,\N
35548,1575,0,SHRIMP 65,MED,4 tr,960,-1,-1,1,-1,,\N,4/6/2023 18:22,durham,\N,\N
35552,1575,0,PANEER CHUKKA,MED,3 tr,390,-1,1,-1,-1,,\N,4/6/2023 18:22,durham,\N,\N
35553,1575,0,CUT MIRCHI,MED,4 tr,480,1,1,1,1,,\N,4/6/2023 18:22,durham,\N,\N
35554,1575,0,ONION PAKODA,MED,4 tr,480,1,1,1,1,,\N,4/6/2023 18:22,durham,\N,\N
35555,1574,0,GOBI MANCHURIAN,MED,3/4 tray,90,1,-1,1,1,,\N,2/25/2023 0:51,Raleigh,\N,\N
35557,1574,0,PANEER TIKKA MASALA,MED,1/2 tray,65,1,-1,1,-1,,\N,2/25/2023 0:51,Raleigh,\N,\N
35559,1574,0,HYDERABAD VEG DUM BRIYANI,MED,3/4 tray,90,-1,1,1,-1,,\N,2/25/2023 0:51,Raleigh,\N,\N
35561,1574,0,BUTTER NAAN,MED,10,30,-1,1,1,-1,,\N,2/25/2023 0:51,Raleigh,\N,\N
35562,1574,0,BASMATI RICE,MED,3/4 tray,30,1,1,1,-1,,\N,2/25/2023 0:51,Raleigh,\N,\N
35566,1576,0,BONELESS CHICKEN BRIYANI,MED,4 tr,640,-1,1,1,-1,,\N,4/7/2023 19:18,durham,\N,\N
35567,1576,0,HYDERABAD VEG DUM BRIYANI,MED,3 tr,360,-1,1,1,-1,,\N,4/7/2023 19:18,durham,\N,\N
35574,1576,0,PAPAD,MED,350,87.5,1,1,1,1,,\N,4/7/2023 19:18,durham,\N,\N
35576,1576,0,PLAIN YOGURT,MED,2 tr,100,-1,1,1,-1,,\N,4/7/2023 19:18,durham,\N,\N
35578,1576,0,PAAN KULFI,MED,350,1050,-1,1,1,-1,,\N,4/7/2023 19:18,durham,\N,\N
35579,1577,0,SAMOSA,MILD,35,70,-1,-1,-1,-1,,\N,2/26/2023 2:21,chapelhill,\N,\N
35581,1577,0,MUTTER PANNER,MILD,2-Jan,65,-1,-1,-1,-1,,\N,2/26/2023 2:21,chapelhill,\N,\N
35582,1577,0,MANGO LIME CHICKEN,MILD,2-Jan,70,-1,-1,-1,-1,,\N,2/26/2023 2:21,chapelhill,\N,\N
35583,1577,0,LAMB ROGAN JOSH,MILD,2-Jan,120,-1,-1,-1,-1,,\N,2/26/2023 2:21,chapelhill,\N,\N
35584,1577,0,BASMATI RICE,MILD,2-Jan,20,-1,-1,-1,-1,,\N,2/26/2023 2:21,chapelhill,\N,\N
35585,1577,0,BUTTER NAAN,MILD,8,24,-1,-1,-1,-1,,\N,2/26/2023 2:21,chapelhill,\N,\N
35586,1577,0,GARLIC NAAN,MILD,8,24,-1,-1,-1,-1,,\N,2/26/2023 2:21,chapelhill,\N,\N
35587,1577,0,GULAB JAMUN,MILD,30,30,-1,-1,-1,-1,,\N,2/26/2023 2:21,chapelhill,\N,\N
35588,1570,0,GARLIC NAAN,NOS,20,60,-1,-1,1,-1,,\N,2/23/2023 16:04,0,\N,\N
35589,1578,0,MANGO LIME PANEER,MEDIUM,2-Jan,65,0,1,1,0,,\N,2/21/2023 17:22,admin,\N,\N
35590,1578,0,MIXED VEGETABLE SABZI,MEDIUM,2-Jan,60,1,1,1,1,,\N,2/21/2023 17:22,admin,\N,\N
35591,1578,0,ONION AND SPINCH PAKODA,MEDIUM,2-Jan,60,0,0,0,0,,\N,2/21/2023 17:22,admin,\N,\N
35592,1579,0,COFFEE,MED,100,200,-1,1,1,-1,,\N,2/23/2023 16:00,Raleigh,\N,\N
35593,1577,0,MIXED VEG PAKODA,MILD,2-Jan,75,1,1,1,1,,\N,2/26/2023 2:21,chapelhill,\N,\N
35594,1577,0,RICE KHEER,NA,2-Jan,50,-1,-1,-1,-1,,\N,2/26/2023 2:21,chapelhill,\N,\N
35595,1574,0,CARROT HALWA,MED,1/2 tray,60,-1,1,-1,-1,,\N,2/25/2023 0:51,Raleigh,\N,\N
35596,1580,0,MIXED VEG PAKODA,MED,2-Jan,60,-1,-1,-1,-1,half onion pakora and half veg pakora,\N,2/22/2023 0:47,chapelhill,\N,\N
35597,1580,0,KNOCKOUT CHICKEN,MED,2-Jan,75,-1,-1,-1,-1,,\N,2/22/2023 0:47,chapelhill,\N,\N
35598,1580,0,HYDERABAD CHICKEN DUM BRIYANI,MED,2-Jan,70,-1,-1,-1,-1,,\N,2/22/2023 0:47,chapelhill,\N,\N
35599,1580,0,PANEER TIKKA MASALA,MED,2-Jan,65,-1,-1,-1,-1,,\N,2/22/2023 0:47,chapelhill,\N,\N
35600,1580,0,PLAIN NAAN,NA,9,22.5,-1,-1,-1,-1,,\N,2/22/2023 0:47,chapelhill,\N,\N
35601,1580,0,RICE KHEER,NA,0.25,25,-1,-1,-1,-1,,\N,2/22/2023 0:47,chapelhill,\N,\N
35602,1581,0,DAHI VADA,MEDIUM,70,175,-1,1,1,-1,,\N,2/28/2023 0:37,admin,\N,\N
35603,1581,0,EGGPLANT FRY,MEDIUM,1,120,-1,-1,-1,-1,,\N,2/28/2023 0:37,admin,\N,\N
35604,1581,0,DAL TADKA,MEDIUM,4-Mar,82.5,-1,1,1,-1,,\N,2/28/2023 0:37,admin,\N,\N
35605,1581,0,VEG HAKKA NOODLES,MEDIUM,4-Mar,90,-1,-1,1,-1,,\N,2/28/2023 0:37,admin,\N,\N
35607,1544,0,IDLI,MEDIUM,750,1500,1,1,1,-1,,\N,3/11/2023 22:42,durham,\N,\N
35608,1544,0,MEDHU VADA,MEDIUM,450,900,1,1,1,1,,\N,3/11/2023 22:42,durham,\N,\N
35610,1544,0,MANGO KESARI,MEDIUM,5,550,-1,-1,-1,-1,,\N,3/11/2023 22:42,durham,\N,\N
35611,1544,0,SAMBAR,MEDIUM,5,600,-1,1,1,-1,,\N,3/11/2023 22:42,durham,\N,\N
35612,1544,0,COCONUT CHUTNEY,NONE,3.5,175,1,1,1,1,,\N,3/11/2023 22:42,durham,\N,\N
35613,1418,0,SAMBAR,MED,1 tray,70,0,1,1,0,,\N,2/22/2023 17:40,Raleigh,\N,\N
35614,1544,0,BISIBELEBATH,MEDIUM,5,600,-1,1,-1,-1,,\N,3/11/2023 22:42,durham,\N,\N
35615,1544,0,TOMATO CHUTNEY,NONE,2.5,125,1,1,1,1,,\N,3/11/2023 22:42,durham,\N,\N
35616,1544,0,MINI VEG UTHAPPAM,MEDIUM,600,2400,1,1,1,1,,\N,3/11/2023 22:42,durham,\N,\N
35617,1544,0,KATI ROLL-PANEER,MEDIUM,385,1540,-1,-1,1,-1,,\N,3/11/2023 22:42,durham,\N,\N
35618,1545,0,HUMMUS - REGULAR AND HALAPEENO,NONE,3,360,-1,-1,-1,-1,,\N,9/12/2023 0:01,durham,\N,\N
35619,1545,0,PITA BREAD,NONE,100,300,-1,-1,-1,-1,,\N,9/12/2023 0:01,durham,\N,\N
35620,1571,0,CHANNA MASALA,MED,1/2 tr,60,1,1,1,1,,\N,2/23/2023 22:30,durham,\N,\N
35621,1572,0,MINI IDLI,NA,450,450,1,1,1,1,mini idli,\N,4/6/2023 18:20,durham,\N,\N
35622,1572,0,MINI MEDHUVADA,MED,300,300,1,1,1,1,mini vada,\N,4/6/2023 18:20,durham,\N,\N
35623,1572,0,GINGER CHUTNEY,MED,3/4 tr,45,1,1,1,1,,\N,4/6/2023 18:20,durham,\N,\N
35626,1573,0,ALASANDA VADA,MED,400,800,-1,1,1,-1,,\N,4/6/2023 18:22,durham,\N,\N
35629,1573,0,PULIHORA,MED,5 tr,600,1,1,-1,1,,\N,4/6/2023 18:22,durham,\N,\N
35631,1573,0,JACKFRUIT DUM BIRYANI,MED,6 tr,720,-1,1,1,-1,,\N,4/6/2023 18:22,durham,\N,\N
35639,1573,0,YAM FRY,MED,4 tr,520,-1,1,1,-1,,\N,4/6/2023 18:22,durham,\N,\N
35641,1573,0,ROMALI ROTI,NA,250,875,-1,-1,1,-1,,\N,4/6/2023 18:22,durham,\N,\N
35643,1573,0,GUTTI VEKKAYA,MED,5 tr,600,-1,1,-1,-1,,\N,4/6/2023 18:22,durham,\N,\N
35644,1573,0,AVARAKAI VEPPUDU,MED,4  tr,520,1,1,1,1,,\N,4/6/2023 18:22,durham,\N,\N
35645,1573,0,DAHI VADA,NA,350,1050,-1,1,1,-1,,\N,4/6/2023 18:22,durham,\N,\N
35647,1573,0,RAITHA,NA,2 tr,0,-1,1,1,-1,,\N,4/6/2023 18:22,durham,\N,\N
35650,1575,0,GOAT CHUKKA,MED,4 tr,1200,1,1,1,-1,,\N,4/6/2023 18:22,durham,\N,\N
35652,1576,0,GOAT KEEMA DUM BIRAYNI,MED,4 tr,1000,-1,1,1,-1,,\N,4/7/2023 19:18,durham,\N,\N
35655,1576,0,RAITHA,MED,2 tr,0,-1,1,1,-1,,\N,4/7/2023 19:18,durham,\N,\N
35656,1541,0,SAMBAR,MED,2 tr,140,0,1,1,0,,\N,2/23/2023 23:00,durham,\N,\N
35657,1575,0,KNOCKOUT CHICKEN,MED,4 tr,600,-1,-1,1,-1,,\N,4/6/2023 18:22,durham,\N,\N
35660,1582,0,SAMOSA CHAAT,MED,150,525,-1,-1,1,-1,,\N,4/5/2023 17:07,durham,\N,\N
35662,1582,0,CHICKEN LOLLIPOP,MED,200,800,-1,-1,1,-1,,\N,4/5/2023 17:07,durham,\N,\N
35663,1582,0,SHRIMP 65,MED,4 tr,960,-1,-1,1,-1,,\N,4/5/2023 17:07,durham,\N,\N
35664,1582,0,LAMB CHOPS,MED,200,800,-1,1,1,-1,,\N,4/5/2023 17:07,durham,\N,\N
35665,1582,0,VEG HAKKA NOODLES,MED,4 tr,480,-1,-1,1,-1,,\N,4/5/2023 17:07,durham,\N,\N
35666,1582,0,CHICKEN FRIED RICE,MED,3 tr,420,1,-1,1,-1,chicken,\N,4/5/2023 17:07,durham,\N,\N
35668,1582,0,COASTAL FISH CURRY,MED,2 tr,440,1,1,1,-1,,\N,4/5/2023 17:07,durham,\N,\N
35669,1582,0,BASMATI RICE,MED,2 tr,80,1,1,1,1,,\N,4/5/2023 17:07,durham,\N,\N
35670,1582,0,VEG MANCHURIAN BALLS,MED,2 tr,240,-1,-1,1,-1,,\N,4/5/2023 17:07,durham,\N,\N
35672,1583,0,PANEER KATI ROLL,MED,70,280,-1,-1,-1,-1,,\N,2/24/2023 23:12,durham,\N,\N
35674,1583,0,BHEL PURI,MED,45,90,-1,-1,1,-1,,\N,2/24/2023 23:12,durham,\N,\N
35675,1583,0,VEG KATI ROLL,MED,70,280,-1,-1,-1,-1,,\N,2/24/2023 23:12,durham,\N,\N
35676,1584,0,CHICKEN 65,MILD,2.5,375,-1,-1,1,-1,,\N,3/7/2023 21:11,0,\N,\N
35677,1584,0,VEGETABLE CUTLET,MILD,150,450,-1,-1,1,-1,,\N,3/7/2023 21:11,0,\N,\N
35678,1584,0,CHANNA MASALA,MILD,2.5,300,1,1,1,1,,\N,3/7/2023 21:11,0,\N,\N
35679,1584,0,BUTTER CHICKEN,MILD,3,420,-1,1,1,-1,More Chicken and Less Gravy,\N,3/7/2023 21:11,0,\N,\N
35680,1584,0,GARLIC NAAN,NONE,100,300,-1,-1,1,-1,Cut into 4 each,\N,3/7/2023 21:11,0,\N,\N
35681,1584,0,KASHMIRI SAFFRON PULAO,MILD,3,360,-1,1,-1,-1,No nuts please,\N,3/7/2023 21:11,0,\N,\N
35682,1584,0,RAITHA,MILD,4-Mar,0,-1,1,1,-1,,\N,3/7/2023 21:11,0,\N,\N
35683,1584,0,MINT CHUTNEY,MILD,2-Jan,0,-1,1,1,-1,,\N,3/7/2023 21:11,0,\N,\N
35684,1585,0,VEGETABLE CUTLET,MEDIUM,150,450,-1,-1,1,-1,,\N,6/4/2023 0:50,chapelhill,\N,\N
35685,1585,0,GOBI PEPPER FRY,MEDIUM,2,240,-1,-1,1,-1,,\N,6/4/2023 0:50,chapelhill,\N,\N
35686,1585,0,MALAI KOFTA,MEDIUM,2,240,-1,-1,-1,-1,,\N,6/4/2023 0:50,chapelhill,\N,\N
35688,1585,0,DAL TADKA,MEDIUM,1.5,165,-1,1,1,-1,,\N,6/4/2023 0:50,chapelhill,\N,\N
35689,1585,0,KASHMIRI SAFFRON PULAO,MEDIUM,2,240,-1,1,-1,-1,,\N,6/4/2023 0:50,chapelhill,\N,\N
35690,1585,0,BUTTER NAAN,MEDIUM,80,240,-1,-1,1,-1,Cut into 4 pieces each,\N,6/4/2023 0:50,chapelhill,\N,\N
35691,1585,0,RAITHA,MEDIUM,2-Jan,0,-1,1,1,-1,,\N,6/4/2023 0:50,chapelhill,\N,\N
35692,1585,0,Kulfi - Paan (Mini Size),NONE,40,80,-1,-1,-1,-1,,\N,6/4/2023 0:50,chapelhill,\N,\N
35693,1585,0,GULAB JAMUN,MEDIUM,100,100,-1,-1,1,-1,,\N,6/4/2023 0:50,chapelhill,\N,\N
35695,1574,0,MALAI KOFTA,MED,1/2 tray,60,0,0,0,0,,\N,2/25/2023 0:51,Raleigh,\N,\N
35696,1577,0,CHANNA MASALA,NA,2-Jan,60,-1,-1,-1,-1,,\N,2/26/2023 2:21,chapelhill,\N,\N
35697,1586,0,COFFEE,MED,25,50,0,1,1,0,,\N,2/26/2023 2:24,Raleigh,\N,\N
35701,1587,0,CUT MIRCHI,MED,2.75,330,1,1,1,1,6:00 PM,\N,5/3/2023 23:55,chapelhill,\N,\N
35704,1587,0,CHAPPATI,NA,400,400,1,-1,1,1,,\N,5/3/2023 23:55,chapelhill,\N,\N
35706,1587,0,PANEER BUTTER MASALA,MED,3,390,-1,1,1,-1,,\N,5/3/2023 23:55,chapelhill,\N,\N
35707,1587,0,BHINDI FRY,MED,2.5,350,1,1,-1,1,,\N,5/3/2023 23:55,chapelhill,\N,\N
35711,1587,0,VEG HAKKA NOODLES,MED,2 tr,240,-1,-1,1,-1,,\N,5/3/2023 23:55,chapelhill,\N,\N
35712,1587,0,SAMBAR,MED,2,140,-1,1,1,-1,"Onions, Carrots, Drumsticks, Sorakaya, Mirchi",\N,5/3/2023 23:55,chapelhill,\N,\N
35714,1588,0,PANEER CHUKKA,MED,2-Jan,65,0,1,0,0,,\N,2/26/2023 16:23,durham,\N,\N
35715,1588,0,BUTTER NAAN,MED,12,36,0,0,1,0,,\N,2/26/2023 16:23,durham,\N,\N
35716,1588,0,GOBI PEPPER FRY,MED,1/2 tr,60,0,0,1,0,,\N,2/26/2023 16:23,durham,\N,\N
35727,1590,0,SAMOSA,MED,200,400,-1,-1,1,-1,,\N,3/4/2023 22:25,durham,\N,\N
35728,1590,0,GULAB JAMUN,NA,100,100,-1,-1,1,-1,,\N,3/4/2023 22:25,durham,\N,\N
35730,1591,0,CHANNA MASALA,MED,3 tray,360,-1,-1,-1,-1,,\N,3/23/2023 20:53,durham,\N,\N
35731,1591,0,SAMBAR,MED,2 tray,140,-1,1,1,-1,,\N,3/23/2023 20:53,durham,\N,\N
35732,1592,0,VEGETABLE KORMA,MEDIUM,2-Jan,60,-1,-1,-1,-1,,\N,2/28/2023 1:13,admin,\N,\N
35733,1592,0,CHIKKUDU FRY,MEDIUM,2-Jan,70,-1,-1,-1,-1,,\N,2/28/2023 1:13,admin,\N,\N
35734,1593,0,BHINDI FRY,MEDIUM,2-Jan,70,1,1,0,1,,\N,2/28/2023 4:51,admin,\N,\N
35735,1594,0,VEG FRIED RICE,MEDIUM,4-Mar,75,-1,-1,1,-1,,\N,3/12/2023 4:16,0,\N,\N
35737,1589,0,LIVE STATION - GOBI MANCHURIAN,MED,175,1050,-1,-1,-1,-1,,\N,2/28/2023 20:22,admin,\N,\N
35738,1589,0,LIVE STATION  - HAKKA NOODLES,MED,175,1050,-1,-1,-1,-1,,\N,2/28/2023 20:22,admin,\N,\N
35739,1595,0,SAAG PANEER,SPICY,1/2 tray,65,-1,1,1,-1,,\N,2/28/2023 17:50,admin,\N,\N
35740,1595,0,CHILLI PANEER,MED,1/2 tray,65,-1,-1,1,-1,,\N,2/28/2023 17:50,admin,\N,\N
35741,1595,0,CHICKEN TIKKA MASALA,SPICY,1/2 tray,70,-1,1,1,-1,,\N,2/28/2023 17:50,admin,\N,\N
35742,1595,0,BUTTER NAAN,MED,20 pcs,60,-1,-1,1,-1,,\N,2/28/2023 17:50,admin,\N,\N
35743,1595,0,TANDOORI PLATER,MED,2-Jan,140,0,0,0,0,,\N,2/28/2023 17:50,admin,\N,\N
35744,1589,0,LIVE STATION - KNOCK OUT CHICKEN,MED,175,1050,-1,-1,-1,-1,,\N,2/28/2023 20:22,admin,\N,\N
35745,1589,0,LIVE STATION - CHILLI PANNER,MED,175,1050,-1,-1,-1,-1,,\N,2/28/2023 20:22,admin,\N,\N
35746,1589,0,LIVE STATION - DOSA,MED,175,2275,-1,-1,-1,-1,,\N,2/28/2023 20:22,admin,\N,\N
35747,1587,0,MIRCHI KA SALAN,MED,2,240,-1,1,-1,-1,,\N,5/3/2023 23:55,chapelhill,\N,\N
35748,1587,0,JILEBI,NONE,250,500,-1,-1,1,-1,,\N,5/3/2023 23:55,chapelhill,\N,\N
35752,1587,0,PUDINA RICE,MED,2.5,300,1,1,1,1,,\N,5/3/2023 23:55,chapelhill,\N,\N
35755,1587,0,CAPSICUM POTATO MUSHROOM GRAVY,MED,2.5,300,-1,-1,-1,-1,,\N,5/3/2023 23:55,chapelhill,\N,\N
35756,1587,0,KOBBARANNAM WITH PEAS,MED,2.5,300,-1,-1,-1,-1,MADE WITH COCONUT MILK AND NOT SHREDDED COCONUT,\N,5/3/2023 23:55,chapelhill,\N,\N
35758,1596,0,HYDERABAD VEG DUM BRIYANI,MED,1 TR,120,-1,1,1,-1,,\N,3/4/2023 16:12,0,\N,\N
35759,1596,0,CHANNA MASALA,MED,1/2 TR,60,1,1,1,1,,\N,3/4/2023 16:12,0,\N,\N
35760,1596,0,VEG MANCHURIAN BALLS,MED,1/2 TR,60,-1,-1,1,-1,,\N,3/4/2023 16:12,0,\N,\N
35761,1596,0,MALAI KOFTA,MED,3/4 TR,90,-1,-1,-1,-1,,\N,3/4/2023 16:12,0,\N,\N
35762,1596,0,PANEER TIKKA,MED,1/2 TR,70,-1,1,1,-1,,\N,3/4/2023 16:12,0,\N,\N
35763,1596,0,GARLIC NAAN,MED,20,60,-1,-1,1,-1,,\N,3/4/2023 16:12,0,\N,\N
35764,1596,0,BASMATI RICE,MED,3/4 TR,30,1,1,1,1,,\N,3/4/2023 16:12,0,\N,\N
35765,1597,0,DAL TADKA,MILD,2-Jan,55,-1,1,1,-1,,\N,2/28/2023 23:06,chapelhill,\N,\N
35766,1597,0,MUTTER PANNER,MILD,4-Mar,97.5,-1,1,1,-1,LESS CREAM,\N,2/28/2023 23:06,chapelhill,\N,\N
35767,1597,0,PLAIN SAAG,MILD,4-Mar,97.5,-1,-1,-1,-1,,\N,2/28/2023 23:06,chapelhill,\N,\N
35768,1597,0,BASMATI RICE,NA,4-Mar,30,1,1,1,1,,\N,2/28/2023 23:06,chapelhill,\N,\N
35770,1599,0,SAMOSA,MED,80,160,-1,-1,1,-1,,\N,7/7/2023 17:54,chapelhill,\N,\N
35773,1599,0,MANGO LIME PANEER,MED,1 tray,130,-1,1,1,-1,,\N,7/7/2023 17:54,chapelhill,\N,\N
35774,1599,0,BUTTER CHICKEN,MED,1.5,225,-1,1,1,-1,,\N,7/7/2023 17:54,chapelhill,\N,\N
35776,1599,0,GARLIC NAAN,MED,15,45,-1,-1,-1,-1,CUT IN 4,\N,7/7/2023 17:54,chapelhill,\N,\N
